sample_id,title,status,submission_date,last_update_date,type,channel_count,source_name_ch1,organism_ch1,characteristics_ch1,molecule_ch1,extract_protocol_ch1,taxid_ch1,data_processing,platform_id,contact_name,contact_email,contact_institute,contact_address,contact_city,contact_state,contact_zip/postal_code,contact_country,data_row_count,instrument_model,library_selection,library_source,library_strategy,relation,supplementary_file_1,diabetes_label
GSM2157938,Pancreatic islet cell sample 40,Public on Aug 31 2016,May 18 2016,May 15 2019,SRA,1,Pancreatic islets,Homo sapiens,cell subtype: beta,total RNA,"Illumina NGS library was constructed with Nextera XT DNA Sample Prep kit (Illumina), according to the manufacturer’s recommendations (Protocol #100-7168 E1).",9606,Supplementary_files_format_and_content: tab-delimited text files include RPKM values for each sample,GPL16791,"Yurong,,Xin",yurong.xin@regeneron.com,"Regeneron Pharmaceuticals, Inc.",777 Old Saw Mill River Road,Tarrytown,NY,10598,USA,0,Illumina HiSeq 2500,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX1772643,NONE,Control
GSM2157939,Pancreatic islet cell sample 41,Public on Aug 31 2016,May 18 2016,May 15 2019,SRA,1,Pancreatic islets,Homo sapiens,cell subtype: beta,total RNA,"Illumina NGS library was constructed with Nextera XT DNA Sample Prep kit (Illumina), according to the manufacturer’s recommendations (Protocol #100-7168 E1).",9606,Supplementary_files_format_and_content: tab-delimited text files include RPKM values for each sample,GPL16791,"Yurong,,Xin",yurong.xin@regeneron.com,"Regeneron Pharmaceuticals, Inc.",777 Old Saw Mill River Road,Tarrytown,NY,10598,USA,0,Illumina HiSeq 2500,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX1772644,NONE,Control
GSM2157940,Pancreatic islet cell sample 42,Public on Aug 31 2016,May 18 2016,May 15 2019,SRA,1,Pancreatic islets,Homo sapiens,cell subtype: beta,total RNA,"Illumina NGS library was constructed with Nextera XT DNA Sample Prep kit (Illumina), according to the manufacturer’s recommendations (Protocol #100-7168 E1).",9606,Supplementary_files_format_and_content: tab-delimited text files include RPKM values for each sample,GPL16791,"Yurong,,Xin",yurong.xin@regeneron.com,"Regeneron Pharmaceuticals, Inc.",777 Old Saw Mill River Road,Tarrytown,NY,10598,USA,0,Illumina HiSeq 2500,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX1772645,NONE,Control
GSM2157941,Pancreatic islet cell sample 43,Public on Aug 31 2016,May 18 2016,May 15 2019,SRA,1,Pancreatic islets,Homo sapiens,cell subtype: beta,total RNA,"Illumina NGS library was constructed with Nextera XT DNA Sample Prep kit (Illumina), according to the manufacturer’s recommendations (Protocol #100-7168 E1).",9606,Supplementary_files_format_and_content: tab-delimited text files include RPKM values for each sample,GPL16791,"Yurong,,Xin",yurong.xin@regeneron.com,"Regeneron Pharmaceuticals, Inc.",777 Old Saw Mill River Road,Tarrytown,NY,10598,USA,0,Illumina HiSeq 2500,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX1772646,NONE,Control
GSM2157942,Pancreatic islet cell sample 44,Public on Aug 31 2016,May 18 2016,May 15 2019,SRA,1,Pancreatic islets,Homo sapiens,cell subtype: beta,total RNA,"Illumina NGS library was constructed with Nextera XT DNA Sample Prep kit (Illumina), according to the manufacturer’s recommendations (Protocol #100-7168 E1).",9606,Supplementary_files_format_and_content: tab-delimited text files include RPKM values for each sample,GPL16791,"Yurong,,Xin",yurong.xin@regeneron.com,"Regeneron Pharmaceuticals, Inc.",777 Old Saw Mill River Road,Tarrytown,NY,10598,USA,0,Illumina HiSeq 2500,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX1772647,NONE,Control
GSM2157943,Pancreatic islet cell sample 45,Public on Aug 31 2016,May 18 2016,May 15 2019,SRA,1,Pancreatic islets,Homo sapiens,cell subtype: beta,total RNA,"Illumina NGS library was constructed with Nextera XT DNA Sample Prep kit (Illumina), according to the manufacturer’s recommendations (Protocol #100-7168 E1).",9606,Supplementary_files_format_and_content: tab-delimited text files include RPKM values for each sample,GPL16791,"Yurong,,Xin",yurong.xin@regeneron.com,"Regeneron Pharmaceuticals, Inc.",777 Old Saw Mill River Road,Tarrytown,NY,10598,USA,0,Illumina HiSeq 2500,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX1772648,NONE,Control
GSM2157944,Pancreatic islet cell sample 46,Public on Aug 31 2016,May 18 2016,May 15 2019,SRA,1,Pancreatic islets,Homo sapiens,cell subtype: beta,total RNA,"Illumina NGS library was constructed with Nextera XT DNA Sample Prep kit (Illumina), according to the manufacturer’s recommendations (Protocol #100-7168 E1).",9606,Supplementary_files_format_and_content: tab-delimited text files include RPKM values for each sample,GPL16791,"Yurong,,Xin",yurong.xin@regeneron.com,"Regeneron Pharmaceuticals, Inc.",777 Old Saw Mill River Road,Tarrytown,NY,10598,USA,0,Illumina HiSeq 2500,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX1772649,NONE,Control
GSM2157945,Pancreatic islet cell sample 47,Public on Aug 31 2016,May 18 2016,May 15 2019,SRA,1,Pancreatic islets,Homo sapiens,cell subtype: beta,total RNA,"Illumina NGS library was constructed with Nextera XT DNA Sample Prep kit (Illumina), according to the manufacturer’s recommendations (Protocol #100-7168 E1).",9606,Supplementary_files_format_and_content: tab-delimited text files include RPKM values for each sample,GPL16791,"Yurong,,Xin",yurong.xin@regeneron.com,"Regeneron Pharmaceuticals, Inc.",777 Old Saw Mill River Road,Tarrytown,NY,10598,USA,0,Illumina HiSeq 2500,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX1772650,NONE,Control
GSM2157946,Pancreatic islet cell sample 48,Public on Aug 31 2016,May 18 2016,May 15 2019,SRA,1,Pancreatic islets,Homo sapiens,cell subtype: beta,total RNA,"Illumina NGS library was constructed with Nextera XT DNA Sample Prep kit (Illumina), according to the manufacturer’s recommendations (Protocol #100-7168 E1).",9606,Supplementary_files_format_and_content: tab-delimited text files include RPKM values for each sample,GPL16791,"Yurong,,Xin",yurong.xin@regeneron.com,"Regeneron Pharmaceuticals, Inc.",777 Old Saw Mill River Road,Tarrytown,NY,10598,USA,0,Illumina HiSeq 2500,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX1772651,NONE,Control
GSM2157947,Pancreatic islet cell sample 49,Public on Aug 31 2016,May 18 2016,May 15 2019,SRA,1,Pancreatic islets,Homo sapiens,cell subtype: beta,total RNA,"Illumina NGS library was constructed with Nextera XT DNA Sample Prep kit (Illumina), according to the manufacturer’s recommendations (Protocol #100-7168 E1).",9606,Supplementary_files_format_and_content: tab-delimited text files include RPKM values for each sample,GPL16791,"Yurong,,Xin",yurong.xin@regeneron.com,"Regeneron Pharmaceuticals, Inc.",777 Old Saw Mill River Road,Tarrytown,NY,10598,USA,0,Illumina HiSeq 2500,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX1772652,NONE,Control
GSM2157948,Pancreatic islet cell sample 50,Public on Aug 31 2016,May 18 2016,May 15 2019,SRA,1,Pancreatic islets,Homo sapiens,cell subtype: beta,total RNA,"Illumina NGS library was constructed with Nextera XT DNA Sample Prep kit (Illumina), according to the manufacturer’s recommendations (Protocol #100-7168 E1).",9606,Supplementary_files_format_and_content: tab-delimited text files include RPKM values for each sample,GPL16791,"Yurong,,Xin",yurong.xin@regeneron.com,"Regeneron Pharmaceuticals, Inc.",777 Old Saw Mill River Road,Tarrytown,NY,10598,USA,0,Illumina HiSeq 2500,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX1772653,NONE,Control
GSM2157949,Pancreatic islet cell sample 51,Public on Aug 31 2016,May 18 2016,May 15 2019,SRA,1,Pancreatic islets,Homo sapiens,cell subtype: beta,total RNA,"Illumina NGS library was constructed with Nextera XT DNA Sample Prep kit (Illumina), according to the manufacturer’s recommendations (Protocol #100-7168 E1).",9606,Supplementary_files_format_and_content: tab-delimited text files include RPKM values for each sample,GPL16791,"Yurong,,Xin",yurong.xin@regeneron.com,"Regeneron Pharmaceuticals, Inc.",777 Old Saw Mill River Road,Tarrytown,NY,10598,USA,0,Illumina HiSeq 2500,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX1772654,NONE,Control
GSM2157950,Pancreatic islet cell sample 52,Public on Aug 31 2016,May 18 2016,May 15 2019,SRA,1,Pancreatic islets,Homo sapiens,cell subtype: beta,total RNA,"Illumina NGS library was constructed with Nextera XT DNA Sample Prep kit (Illumina), according to the manufacturer’s recommendations (Protocol #100-7168 E1).",9606,Supplementary_files_format_and_content: tab-delimited text files include RPKM values for each sample,GPL16791,"Yurong,,Xin",yurong.xin@regeneron.com,"Regeneron Pharmaceuticals, Inc.",777 Old Saw Mill River Road,Tarrytown,NY,10598,USA,0,Illumina HiSeq 2500,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX1772655,NONE,Control
GSM2157951,Pancreatic islet cell sample 53,Public on Aug 31 2016,May 18 2016,May 15 2019,SRA,1,Pancreatic islets,Homo sapiens,cell subtype: beta,total RNA,"Illumina NGS library was constructed with Nextera XT DNA Sample Prep kit (Illumina), according to the manufacturer’s recommendations (Protocol #100-7168 E1).",9606,Supplementary_files_format_and_content: tab-delimited text files include RPKM values for each sample,GPL16791,"Yurong,,Xin",yurong.xin@regeneron.com,"Regeneron Pharmaceuticals, Inc.",777 Old Saw Mill River Road,Tarrytown,NY,10598,USA,0,Illumina HiSeq 2500,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX1772656,NONE,Control
GSM2157952,Pancreatic islet cell sample 54,Public on Aug 31 2016,May 18 2016,May 15 2019,SRA,1,Pancreatic islets,Homo sapiens,cell subtype: beta,total RNA,"Illumina NGS library was constructed with Nextera XT DNA Sample Prep kit (Illumina), according to the manufacturer’s recommendations (Protocol #100-7168 E1).",9606,Supplementary_files_format_and_content: tab-delimited text files include RPKM values for each sample,GPL16791,"Yurong,,Xin",yurong.xin@regeneron.com,"Regeneron Pharmaceuticals, Inc.",777 Old Saw Mill River Road,Tarrytown,NY,10598,USA,0,Illumina HiSeq 2500,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX1772657,NONE,Control
GSM2157953,Pancreatic islet cell sample 55,Public on Aug 31 2016,May 18 2016,May 15 2019,SRA,1,Pancreatic islets,Homo sapiens,cell subtype: beta,total RNA,"Illumina NGS library was constructed with Nextera XT DNA Sample Prep kit (Illumina), according to the manufacturer’s recommendations (Protocol #100-7168 E1).",9606,Supplementary_files_format_and_content: tab-delimited text files include RPKM values for each sample,GPL16791,"Yurong,,Xin",yurong.xin@regeneron.com,"Regeneron Pharmaceuticals, Inc.",777 Old Saw Mill River Road,Tarrytown,NY,10598,USA,0,Illumina HiSeq 2500,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX1772658,NONE,Control
GSM2157954,Pancreatic islet cell sample 56,Public on Aug 31 2016,May 18 2016,May 15 2019,SRA,1,Pancreatic islets,Homo sapiens,cell subtype: beta,total RNA,"Illumina NGS library was constructed with Nextera XT DNA Sample Prep kit (Illumina), according to the manufacturer’s recommendations (Protocol #100-7168 E1).",9606,Supplementary_files_format_and_content: tab-delimited text files include RPKM values for each sample,GPL16791,"Yurong,,Xin",yurong.xin@regeneron.com,"Regeneron Pharmaceuticals, Inc.",777 Old Saw Mill River Road,Tarrytown,NY,10598,USA,0,Illumina HiSeq 2500,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX1772659,NONE,Control
GSM2157955,Pancreatic islet cell sample 57,Public on Aug 31 2016,May 18 2016,May 15 2019,SRA,1,Pancreatic islets,Homo sapiens,cell subtype: beta,total RNA,"Illumina NGS library was constructed with Nextera XT DNA Sample Prep kit (Illumina), according to the manufacturer’s recommendations (Protocol #100-7168 E1).",9606,Supplementary_files_format_and_content: tab-delimited text files include RPKM values for each sample,GPL16791,"Yurong,,Xin",yurong.xin@regeneron.com,"Regeneron Pharmaceuticals, Inc.",777 Old Saw Mill River Road,Tarrytown,NY,10598,USA,0,Illumina HiSeq 2500,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX1772660,NONE,Control
GSM2157956,Pancreatic islet cell sample 58,Public on Aug 31 2016,May 18 2016,May 15 2019,SRA,1,Pancreatic islets,Homo sapiens,cell subtype: beta,total RNA,"Illumina NGS library was constructed with Nextera XT DNA Sample Prep kit (Illumina), according to the manufacturer’s recommendations (Protocol #100-7168 E1).",9606,Supplementary_files_format_and_content: tab-delimited text files include RPKM values for each sample,GPL16791,"Yurong,,Xin",yurong.xin@regeneron.com,"Regeneron Pharmaceuticals, Inc.",777 Old Saw Mill River Road,Tarrytown,NY,10598,USA,0,Illumina HiSeq 2500,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX1772661,NONE,Control
GSM2157957,Pancreatic islet cell sample 59,Public on Aug 31 2016,May 18 2016,May 15 2019,SRA,1,Pancreatic islets,Homo sapiens,cell subtype: beta,total RNA,"Illumina NGS library was constructed with Nextera XT DNA Sample Prep kit (Illumina), according to the manufacturer’s recommendations (Protocol #100-7168 E1).",9606,Supplementary_files_format_and_content: tab-delimited text files include RPKM values for each sample,GPL16791,"Yurong,,Xin",yurong.xin@regeneron.com,"Regeneron Pharmaceuticals, Inc.",777 Old Saw Mill River Road,Tarrytown,NY,10598,USA,0,Illumina HiSeq 2500,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX1772662,NONE,Control
GSM2157958,Pancreatic islet cell sample 60,Public on Aug 31 2016,May 18 2016,May 15 2019,SRA,1,Pancreatic islets,Homo sapiens,cell subtype: beta,total RNA,"Illumina NGS library was constructed with Nextera XT DNA Sample Prep kit (Illumina), according to the manufacturer’s recommendations (Protocol #100-7168 E1).",9606,Supplementary_files_format_and_content: tab-delimited text files include RPKM values for each sample,GPL16791,"Yurong,,Xin",yurong.xin@regeneron.com,"Regeneron Pharmaceuticals, Inc.",777 Old Saw Mill River Road,Tarrytown,NY,10598,USA,0,Illumina HiSeq 2500,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX1772663,NONE,Control
GSM2157959,Pancreatic islet cell sample 61,Public on Aug 31 2016,May 18 2016,May 15 2019,SRA,1,Pancreatic islets,Homo sapiens,cell subtype: beta,total RNA,"Illumina NGS library was constructed with Nextera XT DNA Sample Prep kit (Illumina), according to the manufacturer’s recommendations (Protocol #100-7168 E1).",9606,Supplementary_files_format_and_content: tab-delimited text files include RPKM values for each sample,GPL16791,"Yurong,,Xin",yurong.xin@regeneron.com,"Regeneron Pharmaceuticals, Inc.",777 Old Saw Mill River Road,Tarrytown,NY,10598,USA,0,Illumina HiSeq 2500,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX1772664,NONE,Control
GSM2157960,Pancreatic islet cell sample 62,Public on Aug 31 2016,May 18 2016,May 15 2019,SRA,1,Pancreatic islets,Homo sapiens,cell subtype: beta,total RNA,"Illumina NGS library was constructed with Nextera XT DNA Sample Prep kit (Illumina), according to the manufacturer’s recommendations (Protocol #100-7168 E1).",9606,Supplementary_files_format_and_content: tab-delimited text files include RPKM values for each sample,GPL16791,"Yurong,,Xin",yurong.xin@regeneron.com,"Regeneron Pharmaceuticals, Inc.",777 Old Saw Mill River Road,Tarrytown,NY,10598,USA,0,Illumina HiSeq 2500,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX1772665,NONE,Control
GSM2157961,Pancreatic islet cell sample 63,Public on Aug 31 2016,May 18 2016,May 15 2019,SRA,1,Pancreatic islets,Homo sapiens,cell subtype: beta,total RNA,"Illumina NGS library was constructed with Nextera XT DNA Sample Prep kit (Illumina), according to the manufacturer’s recommendations (Protocol #100-7168 E1).",9606,Supplementary_files_format_and_content: tab-delimited text files include RPKM values for each sample,GPL16791,"Yurong,,Xin",yurong.xin@regeneron.com,"Regeneron Pharmaceuticals, Inc.",777 Old Saw Mill River Road,Tarrytown,NY,10598,USA,0,Illumina HiSeq 2500,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX1772666,NONE,Control
GSM2157962,Pancreatic islet cell sample 64,Public on Aug 31 2016,May 18 2016,May 15 2019,SRA,1,Pancreatic islets,Homo sapiens,cell subtype: beta,total RNA,"Illumina NGS library was constructed with Nextera XT DNA Sample Prep kit (Illumina), according to the manufacturer’s recommendations (Protocol #100-7168 E1).",9606,Supplementary_files_format_and_content: tab-delimited text files include RPKM values for each sample,GPL16791,"Yurong,,Xin",yurong.xin@regeneron.com,"Regeneron Pharmaceuticals, Inc.",777 Old Saw Mill River Road,Tarrytown,NY,10598,USA,0,Illumina HiSeq 2500,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX1772667,NONE,Control
GSM2157963,Pancreatic islet cell sample 65,Public on Aug 31 2016,May 18 2016,May 15 2019,SRA,1,Pancreatic islets,Homo sapiens,cell subtype: beta,total RNA,"Illumina NGS library was constructed with Nextera XT DNA Sample Prep kit (Illumina), according to the manufacturer’s recommendations (Protocol #100-7168 E1).",9606,Supplementary_files_format_and_content: tab-delimited text files include RPKM values for each sample,GPL16791,"Yurong,,Xin",yurong.xin@regeneron.com,"Regeneron Pharmaceuticals, Inc.",777 Old Saw Mill River Road,Tarrytown,NY,10598,USA,0,Illumina HiSeq 2500,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX1772668,NONE,Control
GSM2157964,Pancreatic islet cell sample 66,Public on Aug 31 2016,May 18 2016,May 15 2019,SRA,1,Pancreatic islets,Homo sapiens,cell subtype: beta,total RNA,"Illumina NGS library was constructed with Nextera XT DNA Sample Prep kit (Illumina), according to the manufacturer’s recommendations (Protocol #100-7168 E1).",9606,Supplementary_files_format_and_content: tab-delimited text files include RPKM values for each sample,GPL16791,"Yurong,,Xin",yurong.xin@regeneron.com,"Regeneron Pharmaceuticals, Inc.",777 Old Saw Mill River Road,Tarrytown,NY,10598,USA,0,Illumina HiSeq 2500,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX1772669,NONE,Control
GSM2157965,Pancreatic islet cell sample 67,Public on Aug 31 2016,May 18 2016,May 15 2019,SRA,1,Pancreatic islets,Homo sapiens,cell subtype: beta,total RNA,"Illumina NGS library was constructed with Nextera XT DNA Sample Prep kit (Illumina), according to the manufacturer’s recommendations (Protocol #100-7168 E1).",9606,Supplementary_files_format_and_content: tab-delimited text files include RPKM values for each sample,GPL16791,"Yurong,,Xin",yurong.xin@regeneron.com,"Regeneron Pharmaceuticals, Inc.",777 Old Saw Mill River Road,Tarrytown,NY,10598,USA,0,Illumina HiSeq 2500,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX1772670,NONE,Control
